id,screen_name,name,location,description,created_at,friends,followers,statuses,favorites
171598736,SenBobCasey,Senator Bob Casey,,Official twitter profile for the press office of Senator Bob Casey.,Tue Jul 27 18:38:20 +0000 2010,413,22893,1836,47
193929442,mollymcnearney,Molly McNearney,,co-head writer for jimmy kimmel live and lover of fat babies,Thu Sep 23 00:41:35 +0000 2010,281,76613,1295,8790
268414482,MileyCyrus,Miley Ray Cyrus,PLUTO ,,Fri Mar 18 18:36:02 +0000 2011,379,19253009,7948,80
16172991,SCClemons,Steve Clemons,"Washington, DC","Political and Foreign Policy Blogger ~
Editor at Large, The Atlantic, National Journal, and Quartz (http://t.co/umDMxxFYzj).  Contributor, MSNBC",Sun Sep 07 19:56:17 +0000 2008,1539,20301,7503,3863
131144091,pfeiffer44,Dan Pfeiffer,,An official WH twitter account. Comments & messages received through official WH pages are subject to the PRA and may be archived. Learn more http://t.co/0ZN6Io,Fri Apr 09 11:51:24 +0000 2010,956,68490,3846,56
249787913,SenatorCarper,Senator Tom Carper,Delaware,U.S. Senator for Delaware | Ranking Member of @SenateHSGAC,Wed Feb 09 19:46:42 +0000 2011,495,14126,3460,46
14159148,UN,United Nations,"UNHQ, New York",Official twitter account of United Nations. Get the latest information on the UN.,Sun Mar 16 20:15:36 +0000 2008,908,3758375,33564,299
8128442,MarkUdall,Mark Udall,"Eldorado Springs, CO",Former United States Senator from Colorado and an avid mountaineer,Sat Aug 11 19:18:18 +0000 2007,214,34131,3958,120
30026529,nikkalanz,Nikka G Lanzarone,"new york, new york",Not yet famous enough for a quippy Twitter bio. Oh well. Performer & co-creator/co-host of @TheEnsemblist Podcast,Thu Apr 09 17:33:16 +0000 2009,512,2681,11249,1355
75974281,SamuelLJackson,Samuel L. Jackson,,,Mon Sep 21 06:47:04 +0000 2009,694,4637618,2180,95
46233559,rosemcgowan,rose mcgowan,"Los Angeles, CA","Rose McGowan 
Director/Actress
Instagram: @rosemcgowan 
tumblr @rosemcgowan
facebook rosemcgowan 
real life me",Wed Jun 10 21:39:32 +0000 2009,648,557325,8935,42
19562228,rustyrockets,Russell Brand,,,Mon Jan 26 22:21:06 +0000 2009,333,9180407,7051,24
494583213,SandraFluke,Sandra Fluke,"Los Angeles, CA","Social Justice Attorney                               standwithsandra[at]gmail[dot]com
https://t.co/a8ZgJytD8Z",Fri Feb 17 01:49:15 +0000 2012,1302,67955,6508,435
29201047,SenJeffMerkley,Senator Jeff Merkley,Oregon,U.S. Senator from the State of Oregon,Mon Apr 06 13:38:39 +0000 2009,173,32273,1710,2
32989815,atlasshrugs,Pamela Geller,NY,"This is a secondary/mirror account for Pamela Geller, Editor, Publisher Atlas Shrugs, President AFDI, SIOA, SION Author, Defender of Freedom twitter@atlasshrugs",Sat Apr 18 19:50:03 +0000 2009,70,19152,19219,7
16160352,clairecmc,Claire McCaskill,Missouri/ Washington DC,,Sat Sep 06 20:20:45 +0000 2008,0,105280,3141,0
94891659,RL_Stine,R.L. Stine,"New York, NY, USA",My job: to terrify kids,Sat Dec 05 23:36:17 +0000 2009,95,147021,19669,28
132278386,SenatorBarb,Barbara Mikulski,"Baltimore, MD/Washington DC",U.S. Senator for Maryland,Mon Apr 12 20:06:38 +0000 2010,36,34284,3692,10
212262370,SenDanCoats,Senator Dan Coats,,U.S. Senator serving Indiana,Fri Nov 05 15:56:49 +0000 2010,633,19521,3033,6
44039298,sethmeyers,Seth Meyers,New York,,Tue Jun 02 02:35:39 +0000 2009,519,2752381,4916,34
22822407,adammshankman,Adam Shankman,mostly la and ny,"live in la, and ny, director, choreographer, producer, all around immature nice guy.",Wed Mar 04 19:43:25 +0000 2009,600,296420,10691,75
19929890,BDUTT,barkha dutt,India ,Editor & Journalist. Wannabe Lawyer. Argumentative! Yaaron Ka Yaar. Named by @TIME as one of best #twitter140 feeds. On @FP_Magazine list of top 100 'Womerati',Mon Feb 02 20:36:36 +0000 2009,587,1971851,89189,37
28380724,billyraycyrus,Billy Ray Cyrus,Los Angeles & Nashville,"I am a thrill billy..with a hillbilly heart. My memoir, Hillbilly Heart is out now! http://t.co/WWy8RpscR9.
Change My Mind on iTunes http://t.co/JRJtqYlgzg",Thu Apr 02 17:37:14 +0000 2009,292,1699033,6386,9
18276341,kdrum,Kevin Drum,"Irvine, CA",Political blogger and writer for Mother Jones magazine.,Sun Dec 21 01:12:16 +0000 2008,200,37001,15522,0
18948541,SethMacFarlane,Seth MacFarlane,Los Angeles,"The Official Twitter Page of Seth MacFarlane - Ted 2 is coming June 26, 2015",Tue Jan 13 19:04:37 +0000 2009,272,6687964,4209,0
28164096,rachaelray,rachael ray ,"New York, NY USA","TV Personality, author and cook Rachael Ray's official Twitter Feed",Wed Apr 01 18:40:24 +0000 2009,172,1402259,3813,137
237845487,GeorgeTakei,George Takei,"Los Angeles, CA.","My name is George Takei. Some know me as Mr. Sulu but I hope all know me as a believer in, and a fighter for, the equality and dignity of all human beings.",Thu Jan 13 19:33:56 +0000 2011,391,1531019,8422,613
18220175,iamdiddy,Diddy,EVERYWHERE!!!,"KING COMBS

LISTEN TO THE #TAKETHATTAKETHAT SUPERPACK 
CLICK - http://t.co/z84kWYvQ2q",Thu Dec 18 17:52:09 +0000 2008,1652,10294244,28137,107
10615232,ChuckGrassley,ChuckGrassley,Iowa,"U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. 
Also follow @GrassleyOffice for news releases.",Mon Nov 26 15:17:02 +0000 2007,14564,83819,3452,11
22265310,WilliamFreeland,William Freeland,"Washington, DC",Economist writing on policy. Bleeding Heart Libertarian. Honorary Associate Producer of @iamjohnoliver show. MI native. DC transplant. Views are my own.,Sat Feb 28 15:36:34 +0000 2009,2380,2167,13697,29958
16681542,richardquest,Richard Quest,Worldwide,"Richard Quest, presenter of Quest Means Business - broadcast nightly LIVE from New York after the NYSE closing bell. 
Watch on CNN at 2100 London/2200 CET",Fri Oct 10 10:12:37 +0000 2008,7686,212785,7241,11
14220046,diablocody,Diablo Cody,The Valley,Just ruined ANOTHER Grateful Dead T-shirt with Taco Bell glop,Tue Mar 25 22:01:12 +0000 2008,1087,422248,6698,2725
40745568,ChristineOD,Christine O'Donnell,"Wilmington, DE","OFFICIAL Twitter page of Christine O'Donnell, former U.S. Senate candidate in Delaware ·                                                  http://t.co/Y28qv3Q9Nx",Sun May 17 21:55:07 +0000 2009,1387,17622,2013,1
14327933,Lis_Smith,Lis Smith,,"Democratic communicator and consultant. Team O'Malley and DGA. Former Director of Rapid Response, Obama for America. Campaign vet many times over.",Mon Apr 07 23:28:50 +0000 2008,2315,30807,18737,341
128956175,TheRealNimoy,Leonard Nimoy,Mostly Los Angeles,"Born in Boston.Went to Hollywood at 18. 16 years later cast as Spock in Star Trek 
http://t.co/xF7aMPrVzT",Fri Apr 02 18:41:24 +0000 2010,20,1099226,1748,27
18217624,MicheleBachmann,Michele Bachmann,,"Wife, mom, foster mom, former tax attorney, small business owner, former Congresswoman.",Thu Dec 18 16:10:29 +0000 2008,2874,234520,3203,71
17454769,glennbeck,Glenn Beck,"Dallas, TX. Rockies, NYC.",'Question with boldness' | Tweets by @glennbeck and staffers @wilsongarrett & @sarafeed | http://t.co/ec9stFbMwj,Tue Nov 18 00:43:47 +0000 2008,88,942207,7485,5
19966557,alaindebotton,Alain de Botton,,"Take a look at:
http://t.co/kQ3KFymAxo",Tue Feb 03 12:03:59 +0000 2009,557,493763,1312,0
15730467,lisaling,lisaling,Westside,"Exec. Producer and Host of THIS IS LIFE on CNN, Sundays 10PM Instagram: lisalingstagram FB: http://t.co/EvdOQ8AL6D",Tue Aug 05 01:14:02 +0000 2008,722,214702,5796,4257
8161232,richardbranson,Richard Branson,,"Tie-loathing adventurer, philanthropist & troublemaker, who believes in turning ideas into reality. Otherwise known as Dr Yes at @virgin!",Mon Aug 13 15:20:18 +0000 2007,3854,5130947,7494,1
88851192,kerstinshamberg,Kerstin Shamberg,Chicago,"director, strategic partnerships + audience development @huffingtonpost, vegetarian, love pit bulls, avid parallel parker, made in germany",Tue Nov 10 04:32:30 +0000 2009,4556,10123,7019,2045
5768872,garyvee,Gary Vaynerchuk,NYC,"Family 1st! but after that, Businessman. CEO of @vaynermedia. Host of #AskGaryVee show and a dude who Loves the Hustle, @Winelibrary & the @NYJets",Fri May 04 15:32:48 +0000 2007,7731,1123643,127215,374
217284148,Austan_Goolsbee,Austan Goolsbee,Chicago,"Econ prof at U.Chicago's Booth School of Business and former Chairman of the Council of Economic Advisers. Strategic partner, @32Advisors",Fri Nov 19 02:37:26 +0000 2010,301,50001,1051,221
402094758,JECarter4,James Carter,"Atlanta, GA","Oppo researcher; political junkie; news sponge; policy wonk; President of Carter Research, LLC and a recurring character in 47% of Mitt Romney's nightmares.",Mon Oct 31 14:58:15 +0000 2011,1578,9022,13694,3
123738314,greggiroux,Greg Giroux,"Washington, D.C.","Bloomberg Politics (@bpolitics) reporter. Campaigns/elections, political $, Congress, data/chart nerd. Views my own. ggirouxATbloombergDOTnet",Wed Mar 17 02:45:29 +0000 2010,3017,7959,10511,41
11347122,GavinNewsom,Gavin Newsom,California,Husband & father. Former SF mayor & 49th Lt. Gov. of California. Dedicated to equal rights & the economic recovery of California. Author of Citizenville.,Wed Dec 19 19:53:42 +0000 2007,20916,1224282,4167,159
14681605,ThatKevinSmith,KevinSmith,Body? L.A. Mind? N.J.,"It begins with me covered in sperm, trapped in my old man's balls. Then, suddenly... ESCAPE!",Wed May 07 01:18:24 +0000 2008,69,2746140,29501,80381
179222056,joancollinsobe,Joan Collins,"London, LA, NYC, St Tropez","Actress, Writer, Producer, Wife, Mother, Grandmother. Much travelled. Exhausted",Mon Aug 16 20:19:09 +0000 2010,133,130702,4400,71
5763262,karaswisher,Kara Swisher,San Francisco,@Recode Co-Executive Editor and Vaguely Suspicious Character,Fri May 04 10:32:22 +0000 2007,1224,1012595,63876,47
69860260,BBCMarkMardell,Mark Mardell,London UK,"Presenter BBC R4 “world this weekend” and Friday WATO. Former BBC North America & Europe editor. Tweeting promiscuously on The World, (this weekend, @ One etc)",Sat Aug 29 12:47:29 +0000 2009,1299,30521,3355,11
1051171,EthanZ,Ethan Zuckerman,"Pittsfield, MA","Center for Civic Media, MIT Media Lab, Global Voices, Berkman Center. Author of Rewire, published by W.W. Norton
RT ≠ endorsement, RT = interesting read.",Mon Mar 12 23:01:19 +0000 2007,1471,37753,18827,625
27260086,justinbieber,Justin Bieber,,"Let's make the world better, together. Join my fan club @officialfahlo and add me on @shots 'justinbieber'.",Sat Mar 28 16:41:22 +0000 2009,176614,60778851,28173,1448
418762665,Isobel_Coleman,Isobel Coleman,New York,Senior fellow at the Council on Foreign Relations. Author of Paradise Beneath Her Feet. Co-Author of Pathways to Freedom. Opinions my own; RT not endorsement.,Tue Nov 22 15:04:36 +0000 2011,476,3402,2363,1
144884794,TheBorisBecker,Boris Becker,,"Entrepreneur, Tennispro, Wimbledonchampion
http://t.co/XPKAtvDT",Mon May 17 15:20:54 +0000 2010,900,593518,15600,48
500704345,Pontifex,Pope Francis,Vatican City,Welcome to the official Twitter page of His Holiness Pope Francis,Thu Feb 23 11:38:07 +0000 2012,8,5596555,515,0
389974502,ANNELAMOTT,ANNE LAMOTT,,"Author - Bird by Bird, Traveling Mercies, Some Assembly Required, Help Thanks Wow.  Mom, Nana, activist; elder at St. Andrew Prez--services at 11:00.",Thu Oct 13 08:26:49 +0000 2011,6,103727,4685,24
44960116,marincogan,Marin Cogan,"Washington, DC",Writer for @NYMag and @ESPNMag.,Fri Jun 05 18:34:42 +0000 2009,1050,7078,7909,4520
443215941,Sethrogen,Seth Rogen,,I... Tweet!!!!!!,Wed Dec 21 23:17:52 +0000 2011,428,2590425,3003,6263
69181624,camanpour,Christiane Amanpour,New York,@CNN Chief International Correspondent and host of @CNNi's nightly global affairs program. Catch it all at http://t.co/deEPxRQXfF,Thu Aug 27 02:56:01 +0000 2009,117,1271140,5927,1
17675072,MartinSchulz,Martin Schulz,,"President of the European Parliament. MEP since 1994, former head of the Socialists & Democrats group.",Thu Nov 27 10:49:00 +0000 2008,3242,153159,3403,676
16051471,donlemon,Don Lemon,NYC,CNN Anchor & Twitter King..... Follow me on Instagram: http://t.co/TgjSaXG8oz,Sat Aug 30 04:15:19 +0000 2008,17705,270359,19499,3555
293131808,PattyMurray,Senator Patty Murray,WA & DC,Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement,Wed May 04 20:23:35 +0000 2011,2170,31827,6582,125
342770193,Alancumming,Alan Cumming,Planet Alan,Scottish elf trapped inside middle aged man's body,Tue Jul 26 15:14:23 +0000 2011,253,232195,4887,102
20196258,ElizabethBanks,Elizabeth Banks,pineapple at bottom of sea,"Amateur Goofball; proud native, Pittsfield, MA; Hunger Games this, Pitch Perfect that.",Thu Feb 05 22:27:00 +0000 2009,260,1697153,5723,507
757303975,ChelseaClinton,Chelsea Clinton,"New York, NY","Mom, Wife, Daughter, Vice-Chair/Champion of all things Bill, Hillary & Chelsea @ClintonFdn, @ClintonHealth, New Yorker.",Tue Aug 14 14:55:27 +0000 2012,299,757603,2374,0
18915795,GeraldFSeib,Gerald F Seib,"Washington, D.C.","Washington bureau chief of The Wall Street Journal and author of the Capital Journal column. Follow my writings, posts and appearances at http://t.co/Skn602hyP3",Mon Jan 12 21:14:51 +0000 2009,190,24468,4075,44
196917975,GarryShandling,Garry Shandling,Everywhere,,Thu Sep 30 06:13:52 +0000 2010,544,519058,6300,75
15745368,marcorubio,Marco Rubio,US of A,Proud to represent Florida in the United States Senate.,Wed Aug 06 03:07:06 +0000 2008,2725,683763,1882,6
61127668,pemalevy,Pema Levy,"Washington, D.C. ","Reporter @MotherJones, considered by many the bottom rung of journalism in America",Wed Jul 29 06:00:37 +0000 2009,1068,6710,7397,169
595515713,vj44,Valerie Jarrett,"Washington, DC",Senior Advisor to President Barack Obama. An official WH account. Tweets may be archived. More at http://t.co/KcS2bmEJun,Thu May 31 14:10:41 +0000 2012,346,82229,2671,222
22898904,vanderjames,James Van Der Beek,,"Husband, father, professional make-believer. http://t.co/wcZA4V1Vuv",Thu Mar 05 08:50:41 +0000 2009,106,301539,2800,2
19242281,WynonnaMusic,Wynonna Judd,"Nashville, TN",The Official Twitter of Wynonna Judd.,Tue Jan 20 16:01:41 +0000 2009,214,71800,104768,13
50317463,MichaelSteele,Michael Steele,Maryland,"Former Chairman, RNC
Former Lt. Gov. Maryland",Wed Jun 24 14:22:34 +0000 2009,1322,32043,2542,33
53020165,JessicaMontell,Jessica Montell,Jerusalem,Human rights in Israel/Palestine and beyond. Trying to tweet some Good News every day. https://t.co/BuYKV4B3Fh,Thu Jul 02 09:40:18 +0000 2009,471,7481,9177,400
21447363,katyperry,KATY PERRY,,CURRENTLY✨BEAMING✨ON THE PRISMATIC WORLD TOUR 2014/2015!,Fri Feb 20 23:45:56 +0000 2009,163,65811842,6366,1503
38536306,bobsaget,bob saget,los angeles,"I like long walks on the beach...and then to be dragged through the sand by an off-road vehicle, and then hurled off a catapult.",Thu May 07 22:40:55 +0000 2009,226,2245178,1092,70
59949396,AnnaKendrick47,Anna Kendrick,Location: probably by the food,"Pale, awkward and very very small. Form an orderly queue, gents.",Sat Jul 25 01:57:57 +0000 2009,259,3555687,1632,550
21574612,copyranter,Mark Duffy,New York City,"VERIFIED Best Ad Critic In The World™. CLIO, One Show, Bobcat Pin. My wrist shot is better than yours. I fucking hate social media. Tips:
copyranter@gmail",Sun Feb 22 16:11:04 +0000 2009,1,22643,6907,71
79366215,frankrichny,Frank Rich,NYC,"Writer-at-Large, NEW YORK  / Executive Producer, VEEP (HBO)",Sat Oct 03 03:45:50 +0000 2009,1038,65684,2648,281
254117355,Morning_Joe,Morning Joe,"New York, NY",Live tweet during the show! Links to must-read op-eds and other features. Feed managed by MJ staff. Retweets not necessarily endorsements.,Fri Feb 18 16:48:40 +0000 2011,551,138339,20027,84
23779324,JulietteLewis,Juliette Lewis,"Los Angeles, CA",creating,Wed Mar 11 15:38:38 +0000 2009,712,294567,10759,906
41073372,peeweeherman,Pee-wee Herman,Los Angeles,"I'm a loner, Dottie. A rebel.",Tue May 19 07:17:31 +0000 2009,336,1662977,3142,448
62442994,AndersFoghR,AndersFogh Rasmussen,Copenhagen,Founder and Chairman of Rasmussen Global,Mon Aug 03 05:11:54 +0000 2009,177,223735,2416,0
122533830,PattyArquette,Patricia Arquette,,"Official Twitter for Patricia Arquette. Improving public health globally starts with improved sanitation & clean water, & having an opinion.",Sat Mar 13 01:46:01 +0000 2010,814,89076,6444,8
90420314,ActuallyNPH,Neil Patrick Harris,Manhattanland,"I act some.  Dig variety acts, Pixar, puppets, theme parks and great meals.",Mon Nov 16 15:54:48 +0000 2009,69,13942896,2164,140
65477401,lolojones,Lolo Jones,,The Official Twitter of Olympic Hurdler and Bobsledder Lolo Jones.,Thu Aug 13 21:48:20 +0000 2009,534,409079,11619,377
486694111,SenJackReed,Senator Jack Reed,"Providence, Rhode Island",Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.,Wed Feb 08 15:24:01 +0000 2012,15,12993,2526,0
44366594,giacomonyt,carol giacomo,nyc,"New York Times Editorial Board:
Foreign policy, defense policy; Ferris professor of journalism at Princeton University, Fall 2013",Wed Jun 03 14:15:48 +0000 2009,729,4076,6663,28
16998020,lilyallen,lily,london,YUNGMUMMEY,Mon Oct 27 13:23:17 +0000 2008,896,5035815,11647,92
18538268,marieosmond,Marie Osmond,Flamingo Las Vegas,"Love my life: my husband, kids, being a Glam-ma ;) my family, friends, life on and off stage and I love and appreciate all of you! God is good! FB-Marie Osmond",Thu Jan 01 22:43:26 +0000 2009,3396,139374,9642,3766
18208354,joerogan,Joe Rogan,,Stand up comic/mixed martial arts fanatic/psychedelic adventurer Host of The Joe Rogan Experience #FreakParty http://t.co/lXNJ3Clc1g,Thu Dec 18 04:01:47 +0000 2008,3019,1526215,28183,160
293538523,ValerieAmos,Valerie Amos,,"The official Twitter account of the Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator, Valerie Amos.",Thu May 05 14:37:06 +0000 2011,265,41079,1391,3
22587869,klustout,Kristie Lu Stout CNN,Hong Kong,"Media junkie. China nerd. Geek mom. And yep, I'm an anchor on CNNi.",Tue Mar 03 04:56:18 +0000 2009,2351,129023,12995,2642
121489431,ESQPolitics,Charles P. Pierce,@Esquiremag/Boston,"Feed from The Politics Blog with Charles P. Pierce, plus live-tweeting from Charlie. Re-tweets do not (necessarily) mean endorsements.",Tue Mar 09 17:18:53 +0000 2010,883,31730,10761,726
