created_at,description,favorites,followers,friends,id,location,name,party,screen_name,statuses
Tue Apr 30 15:05:42 +0000 2013,Bipartisan Congressional caucus committed to achieving the full enjoyment of human rights for LGBT people in the U.S. and around the world,38.0,1707.0,437.0,1392282998.0,"Washington, D.C.",LGBT Equality Caucus,dem,LGBTEqCaucus,100.0
Tue Mar 05 14:51:28 +0000 2013,U.S. Representative from California's 26th District.,0.0,1988.0,505.0,1243902714.0,,Julia Brownley,dem,JuliaBrownley26,755.0
Fri Feb 01 20:31:25 +0000 2013,U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.,77.0,5333.0,1916.0,1140648348.0,Weston & Washington,D. Wasserman Schultz,dem,RepDWStweets,1002.0
Wed Jan 02 17:51:28 +0000 2013,"This is the official Twitter account for U.S Congressman Rick Nolan, proudly serving the people of Minnesota's 8th Congressional District.",63.0,3769.0,806.0,1055685948.0,,US Rep. Rick Nolan,dem,USRepRickNolan,1426.0
Thu Nov 10 21:23:33 +0000 2011,Dr. Ruiz is an emergency room physician running for US Congress in Riverside County. Tweets by Dr. Ruiz signed -RR.,1.0,1756.0,216.0,409522947.0,"Palm Desert, CA",Dr. Raul Ruiz,dem,Dr_RaulRuiz,176.0
Thu Mar 10 20:02:19 +0000 2011,"Leaving Congress after 9 terms, former Congresswoman Christensen was the 1st female physician in Congress and the 1st to represent an offshore Territory.",15.0,5885.0,276.0,263815367.0,U.S. Virgin Islands ,Donna Christensen,dem,DelegateDonna,1068.0
Wed Feb 02 17:00:48 +0000 2011,"Proudly working to protect the safety, privacy, consumer rights, civil rights and liberties of all Americans.",10.0,3086.0,604.0,246357149.0,"Washington, DC",House Judiciary Dems,dem,HouseJudDems,1006.0
Wed Feb 02 03:08:03 +0000 2011,"This is the official account of the Congressional Progressive Caucus.  Please note: RT does not equal endorsement.
http://t.co/zMyF1fTBEV",172.0,24327.0,660.0,246088673.0,"Washington, D.C.",Progressive Caucus,dem,USProgressives,3841.0
Tue Jan 04 03:01:43 +0000 2011,"For more than 42 years, the Congressional Black Caucus has served as the Conscience of the Congress, speaking up and out to protect our most vulnerable citizens",45.0,16069.0,422.0,233783568.0,Capitol Hill,THE CBC,dem,OfficialCBC,8741.0
Thu Dec 09 16:21:10 +0000 2010,Official Twitter Page for the Democratic Blue Dog Coalition in the U.S. House of Representatives.,1.0,1534.0,345.0,224685124.0,"Washington, D.C.",Blue Dog Coalition,dem,BlueDogPress,430.0
Wed Oct 27 19:10:04 +0000 2010,Rep. Bennie G. Thompson (D-MS) is Ranking Member of the Committee on Homeland Security,2.0,5289.0,341.0,208692908.0,"Washington, DC",Rep. Bennie Thompson,dem,HomelandDems,724.0
Wed Oct 06 15:47:50 +0000 2010,The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy,147.0,10333.0,812.0,199325935.0,Indianapolis,André Carson,dem,RepAndreCarson,2168.0
Mon Sep 20 16:18:22 +0000 2010,The official twitter account of the Congressional Asian Pacific American Caucus (CAPAC). http://t.co/3rfeXYVYF7,54.0,3143.0,981.0,192955168.0,,CAPAC,dem,CAPAC,3618.0
Wed Jun 09 23:53:50 +0000 2010,Representing communities from San Antonio to Austin.,0.0,10152.0,301.0,153944899.0,Texas,Lloyd Doggett,dem,RepLloydDoggett,1702.0
Fri Jun 04 18:12:56 +0000 2010,Ranking Member: @ChrisVanHollen,3.0,4909.0,171.0,151963505.0,,HouseBudgetDems,dem,HouseBudgetDems,992.0
Tue Apr 27 21:48:06 +0000 2010,Rep. Earl Blumenauer (OR-03) congressional account. Tweets are by staff.,0.0,2727.0,251.0,137823987.0,,Blumenauer Media,dem,BlumenauerMedia,356.0
Mon Sep 14 23:09:32 +0000 2009,"Oversight and funding of the Department of Defense, the United States Armed Forces, and portions of the Department of Energy. Ranking member: @Rep_Adam_Smith",3.0,8580.0,577.0,74294786.0,"Washington, DC",House Armed Services,dem,HASCDemocrats,710.0
Wed Jul 29 14:28:03 +0000 2009,"Eliot L. Engel, Ranking Member          House Committee on Foreign Affairs, U.S. House of Representatives,",37.0,16551.0,235.0,61206798.0,"Washington, DC",Foreign Affairs Cmte,dem,HFACDemocrats,2950.0
Mon Jun 01 20:21:53 +0000 2009,The official Twitter handle of the House Democratic Caucus of the U.S. Congress.,29.0,202506.0,219.0,43963249.0,"Washington, D.C.",House Democrats,dem,HouseDemocrats,5982.0
Fri Apr 24 16:43:30 +0000 2009,I take my responsibility of serving the 3.6 million U.S. citizens of Puerto Rico very seriously and I represent them in Congress with pride.,62.0,38906.0,10529.0,34972633.0,Washington D.C. / San Juan,Pedro Pierluisi,dem,pedropierluisi,6646.0
Mon Apr 20 16:47:06 +0000 2009,Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/UXbxkBzmNe,0.0,12795.0,1924.0,33576489.0,"WNY and Washington, DC",Brian Higgins,dem,RepBrianHiggins,6598.0
Mon Apr 20 14:33:01 +0000 2009,The 26-Member Congressional Hispanic Caucus advocates for issues important to Latinos via the legislative process in Congress.,4.0,21904.0,2495.0,33530012.0,"Washington, DC",Hispanic Caucus,dem,HispanicCaucus,8736.0
Tue Apr 14 14:06:39 +0000 2009,Welcome to the Official Twitter Feed of the House Ways and Means Committee Democrats.,40.0,12334.0,2076.0,31128529.0,"Washington, DC",Ways and Means Dems,dem,WaysMeansCmte,5510.0
Tue Apr 14 13:37:22 +0000 2009,"Ranking Member Elijah E. Cummings - Oversight and Government Reform Democrats --  
RT and follows do not equal endorsements
Tweets from Cummings signed EEC",12.0,13996.0,5518.0,31122582.0,"Washington, DC",House OversightDems,dem,OversightDems,4220.0
Mon Apr 13 17:45:46 +0000 2009,"Official Twitter Feed of the House Appropriations Committee, Democrats. 
Press inquiries: Matt Dennis 202-225-3481",7.0,4842.0,685.0,30912937.0,"Washington, DC ",Appropriations-Dems ,dem,AppropsDems,1568.0
Fri Mar 13 16:03:17 +0000 2009,"Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District",27.0,15500.0,886.0,24195214.0,"Washington, DC",Jan Schakowsky,dem,janschakowsky,2686.0
Tue Mar 10 14:47:46 +0000 2009,Member of the U.S. Congress,6.0,14483.0,408.0,23600262.0,"Washington, DC",Eleanor H. Norton,dem,EleanorNorton,1475.0
Thu Jun 21 21:18:47 +0000 2007,Growing and Strengthening America's Middle Class - official Twitter account for the House Committee on Education and the Workforce Democrats,2.0,13817.0,58.0,7004382.0,Washington DC,Ed & Workforce Dems,dem,edworkforcedems,5479.0
Mon Jan 07 14:52:27 +0000 2013,News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.,56.0,10012.0,453.0,1068481578.0,,Senator Angus King,dem,SenAngusKing,1193.0
Wed Aug 10 19:15:35 +0000 2011,News and information from the U.S. Senate Committee on Appropriations on behalf of Vice Chairwoman @SenatorBarb.,34.0,5442.0,633.0,352534407.0,"Washington, DC",Sen. Approps Dems ,dem,SenateApprops,1781.0
Mon Jun 27 23:29:19 +0000 2011,"Press office for U.S. @SenatorTomUdall of New Mexico. Photo of Beclabito, N.M., on the #Navajo Nation by #ShowcaseNM contest finalist Vaughan G.",0.0,715.0,142.0,325231436.0,,Tom Udall Press,dem,TomUdallPress,446.0
Tue May 03 18:58:04 +0000 2011,"Official account of U.S. Senator @RonWyden's (D-Ore.) press office. Tweets managed by staff, hence editorial flair. We're on Instagram too! http://t.co/a8ob7aq9",65.0,6325.0,660.0,292495654.0,"Washington, DC & Oregon",WydenPress,dem,WydenPress,5686.0
Fri Jul 30 20:00:32 +0000 2010,U.S. Senator from the Commonwealth of Virginia,68.0,36262.0,666.0,172858784.0,,Senator Tim Kaine,dem,timkaine,4768.0
Tue Apr 20 22:36:00 +0000 2010,Former U.S. Senator Frank R. Lautenberg (D-New Jersey),1.0,11687.0,104.0,135297032.0,,Frank R. Lautenberg,dem,FrankLautenberg,1804.0
Thu Sep 10 22:26:03 +0000 2009,News from leadership staff of Senate Democrats. Edited by @fshakir.,82.0,194782.0,2402.0,73238146.0,"Washington, DC",Senate Democrats,dem,SenateDems,5579.0
Tue Jun 16 21:54:28 +0000 2009,Senator from the great state of Hawaii.,37.0,8074.0,1768.0,47747074.0,"ÜT: 19.72105,-155.087417",Brian Schatz,dem,brianschatz,2187.0
Mon Apr 20 14:59:36 +0000 2009,"U.S. Senator from Minnesota. Follows, Retweets, Replies ≠ endorsement",22.0,45483.0,38028.0,33537967.0,,Amy Klobuchar,dem,amyklobuchar,2338.0
Tue Apr 07 13:02:35 +0000 2009,"Sen. Bernie Sanders is the longest serving independent in congressional history. Tweets ending in -B are from Bernie, and all others are from a staffer.",1.0,265876.0,1693.0,29442313.0,Vermont/DC,Bernie Sanders,dem,SenSanders,11334.0
Sun Jul 08 21:48:38 +0000 2007,This account is administered by Al's campaign team: #TeamFranken. Tweets from the Senator are signed -Al.,250.0,193864.0,47500.0,7334402.0,Minnesota,Al Franken,dem,alfranken,2455.0
